ensemble,weight_step,rows,weight_random_forest_sports,weight_logistic_sports,weight_poisson,log_loss,brier_score,accuracy,macro_f1,ece_10_bins,weight_market,weight_random_forest_market,weight_logistic_market
ensemble_sports,0.05,760,0.35000000000000003,0.05,0.6000000000000001,0.9661572801683355,0.5740274290266062,0.5289473684210526,0.3903647578303524,0.0204865641365621,0.0,0.0,0.0
ensemble_sports,0.05,760,0.35000000000000003,0.1,0.55,0.9656104840540772,0.5736974938533144,0.531578947368421,0.39202088090231646,0.020423222839761855,0.0,0.0,0.0
ensemble_sports,0.05,760,0.35000000000000003,0.15000000000000002,0.5,0.9652671662023616,0.5735005507864726,0.531578947368421,0.3914097583822354,0.020375768964929805,0.0,0.0,0.0
ensemble_sports,0.05,760,0.35000000000000003,0.2,0.45,0.9651245786659624,0.5734365998260809,0.5289473684210526,0.38852387096551766,0.0198513244856741,0.0,0.0,0.0
ensemble_sports,0.05,760,0.35000000000000003,0.25,0.4,0.9651811001623137,0.5735056409721393,0.5355263157894737,0.3940740740740741,0.01713840988573036,0.0,0.0,0.0
ensemble_sports,0.05,760,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.9654362173049256,0.5737076742246479,0.5368421052631579,0.394592357135605,0.018265063913174236,0.0,0.0,0.0
ensemble_sports,0.05,760,0.35000000000000003,0.35000000000000003,0.30000000000000004,0.9658905461433391,0.5740426995836065,0.5342105263157895,0.3939741054958696,0.01571448387456095,0.0,0.0,0.0
ensemble_sports,0.05,760,0.35000000000000003,0.4,0.25,0.9665458983791364,0.5745107170490152,0.5355263157894737,0.3955387205387206,0.014412078856145413,0.0,0.0,0.0
ensemble_sports,0.05,760,0.35000000000000003,0.45,0.2,0.9674054019503247,0.5751117266208742,0.5342105263157895,0.39478114478114473,0.015452951984853013,0.0,0.0,0.0
ensemble_sports,0.05,760,0.35000000000000003,0.5,0.15000000000000002,0.9684736934139099,0.5758457282991831,0.5328947368421053,0.39542359595192655,0.014313929631717601,0.0,0.0,0.0
ensemble_sports,0.05,760,0.35000000000000003,0.55,0.1,0.9697572119974768,0.5767127220839423,0.5328947368421053,0.3967107244967525,0.011882527463428296,0.0,0.0,0.0
ensemble_sports,0.05,760,0.35000000000000003,0.6000000000000001,0.05,0.9712646467669207,0.5777127079751515,0.5355263157894737,0.403584229390681,0.014346778272781266,0.0,0.0,0.0
ensemble_sports,0.05,760,0.35000000000000003,0.65,0.0,0.9730076283395632,0.5788456859728108,0.5368421052631579,0.40616384635092223,0.012390647095234276,0.0,0.0,0.0
