model,feature,coefficient_home,coefficient_draw,coefficient_away,mean_absolute_coefficient,rank
logistic_market,missingindicator_season_win_rate_difference,0.003994766205302676,-0.021526444498488447,0.017531678293185676,0.014350962998992267,94
logistic_market,missingindicator_season_goal_difference_avg,0.003994766205302676,-0.021526444498488447,0.017531678293185676,0.014350962998992267,95
logistic_market,home_segunda_position,0.021206926093894306,-0.00792113710349801,-0.013285788990396367,0.014137950729262895,96
logistic_market,history_ready_10,0.00608995425726746,0.009319103614209108,-0.015409057871476294,0.010272705247650954,97
logistic_market,home_division_changed,-0.01024116815215878,-0.004614961732594594,0.014856129884753353,0.009904086589835576,98
logistic_market,missingindicator_home_league_position_pre,0.014810656746579215,-0.006588727496676354,-0.008221929249902902,0.009873771164386156,99
logistic_market,missingindicator_away_league_position_pre,0.014810656746579215,-0.006588727496676354,-0.008221929249902902,0.009873771164386156,100
logistic_market,missingindicator_league_position_advantage,0.014810656746579215,-0.006588727496676354,-0.008221929249902902,0.009873771164386156,101
logistic_market,form_shots_on_target_5_difference,0.0007415219700811212,-0.012548605588952844,0.011807083618871755,0.008365737059301907,102
logistic_market,away_form_win_rate_5,-0.0010378930828559988,0.012475842926580513,-0.01143794984372438,0.008317228617720296,103
logistic_market,missingindicator_home_days_rest,0.01165481033938519,-0.009172656379792005,-0.002482153959592904,0.0077698735595900315,104
logistic_market,missingindicator_home_form_ppg_5,0.01165481033938519,-0.009172656379792005,-0.002482153959592904,0.0077698735595900315,105
logistic_market,missingindicator_home_form_win_rate_5,0.01165481033938519,-0.009172656379792005,-0.002482153959592904,0.0077698735595900315,106
logistic_market,missingindicator_home_form_draw_rate_5,0.01165481033938519,-0.009172656379792005,-0.002482153959592904,0.0077698735595900315,107
logistic_market,missingindicator_home_form_goals_for_avg_5,0.01165481033938519,-0.009172656379792005,-0.002482153959592904,0.0077698735595900315,108
logistic_market,missingindicator_home_form_goals_against_avg_5,0.01165481033938519,-0.009172656379792005,-0.002482153959592904,0.0077698735595900315,109
logistic_market,missingindicator_home_form_goal_difference_avg_5,0.01165481033938519,-0.009172656379792005,-0.002482153959592904,0.0077698735595900315,110
logistic_market,missingindicator_home_form_shots_on_target_for_avg_5,0.01165481033938519,-0.009172656379792005,-0.002482153959592904,0.0077698735595900315,111
logistic_market,missingindicator_home_form_shots_on_target_against_avg_5,0.01165481033938519,-0.009172656379792005,-0.002482153959592904,0.0077698735595900315,112
logistic_market,missingindicator_home_form_ppg_10,0.01165481033938519,-0.009172656379792005,-0.002482153959592904,0.0077698735595900315,113
logistic_market,missingindicator_home_form_goals_for_avg_10,0.01165481033938519,-0.009172656379792005,-0.002482153959592904,0.0077698735595900315,114
logistic_market,missingindicator_home_form_goals_against_avg_10,0.01165481033938519,-0.009172656379792005,-0.002482153959592904,0.0077698735595900315,115
logistic_market,missingindicator_home_form_goal_difference_avg_10,0.01165481033938519,-0.009172656379792005,-0.002482153959592904,0.0077698735595900315,116
logistic_market,missingindicator_home_venue_ppg_5,0.0031571687555700953,0.007731648242160015,-0.010888816997730064,0.007259211331820058,117
logistic_market,missingindicator_home_venue_win_rate_5,0.0031571687555700953,0.007731648242160015,-0.010888816997730064,0.007259211331820058,118
logistic_market,missingindicator_home_venue_goals_for_avg_5,0.0031571687555700953,0.007731648242160015,-0.010888816997730064,0.007259211331820058,119
logistic_market,missingindicator_home_venue_goals_against_avg_5,0.0031571687555700953,0.007731648242160015,-0.010888816997730064,0.007259211331820058,120
